Source Url,Target Url,Redirect Code,Redirect Ok,Redirect Chain
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/as1200-universal-fit-protective-faceshield-full-or-front-brim-hrc-2,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-arc-flash-protection-coats-8-cal-cm2-12-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/basic-electrician-roll,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-arc-flash-protection-coats-acc3132rb,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/deluxe-maintenance-tool-kit,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-arc-flash-protection-premium-coveralls,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/electrician-s-tool-kit,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/first-responder/profit,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-personal-protection-equipment-kits-100-cal-cm2,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/honeywell/cpr-microshield,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/face-shield-as1000-and-as1000-ce,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-personal-protection-equipment-kits-31-cal-cm2,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/honeywell/halo-led-junction-box,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/face-shield-as1200-ce,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-personal-protection-equipment-kits-40-cal-cm2,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/honeywell/redi-care-first-aid-kit,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/face-shield-as1200ppc,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-personal-protection-equipment-kits-55-75-cal-cm2,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/honeywell/spray-halt-ii,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/faceshield-as1000fb,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-personal-protection-equipment-kits-8-12-20-cal-cm2,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/raesystems/honeywell-safety-suite,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/fire-resistant-beardnet-bn1,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-plus-arc-flash-100-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-brand/raesystems/prorae-guardian,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/fire-resistant-hairnet-hn-1,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-plus-arc-flash-12-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/1000v-electrical-insulated-tool-kit-for-hybrid-vehicles-and-hand-tool-kits,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/flame-resistant-attachable-task-light-asfl,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-plus-arc-flash-20-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/20-cal-cm-lift-front-hood-with-prismshield,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/heavy-duty-tool-bag-and-storage-bag,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-plus-arc-flash-40-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/air-flow-hood-system,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/hot-box-tool-kit,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-plus-arc-flash-75-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/anti-fog-inner-lens-aflens,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/hvac-tool-kit,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-plus-arc-flash-8-cal-cm2,https://prod-author.honeywell.com,404,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/arc-flash-lift-front-hood-40-cal,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/inside-maintenance-box,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/protection-hood-afhood10,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/arc-flash-lift-front-hood-40-cal-with-prismshield,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/large-storage-bag-skbag,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/protection-hood-afhood20,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-bronze-c-clamp-smooth-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/4-aluminum-tower-angle-with-copper-parking-stand,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-bronze-c-clamp-serrated-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/4-way-connector,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-aluminum-c-clamp-flat-lower-jaw,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/4-way-connector-sets,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-aluminum-c-clamp-curved-lower-jaw,https://prod-author.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/4-wire-assembled-ground-cluster,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-66-serrated-jaw-aluminum-acme-thread,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-13-aluminum-c-clamp-posigrip,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/477-mcm-bronze-c-clamp-serrated-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-66-serrated-jaw-aluminum,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/477-mcm-bronze-c-clamp-smooth-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-63-smooth-jaw-aluminum-smooth-jaw-threaded,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/5-75-aluminum-running-rail-clamp,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-63-smooth-jaw-aluminum-serrated-jaw-threaded,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/556-kcm-smooth-jaw-bronze,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-63-aluminum-traveling-ground-clamps-pin-threaded,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-4-aluminum-c-clamp-serrated-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/5h-rated-grounding,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-4-aluminum-c-clamp-smooth-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-5-flat-face-clamps,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/6-62-adjustable-aluminum-c-clamp,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-5-aluminum-c-clamps-threaded,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-4-aluminum-c-clamp-smooth-jaw-oval-eye,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/6-aluminum-substation-bus-clamps,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-5-aluminum-c-clamp-serrated-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-4-bronze-c-clamp-smooth-jaw,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/7-aluminum-substation-bus-clamps,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-5-aluminum-c-clamp,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-13-aluminum-c-clamp,https://prod-author.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/adapters,https://prod-author.honeywell.com,200,no,No redirects found
