Source Url,Target Url,Redirect Code,Redirect Ok,Redirect Chain
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/1000v-electrical-insulated-tool-kit-for-hybrid-vehicles-and-hand-tool-kits,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-personal-protection-equipment-kits-40-cal-cm2,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-13-smooth-jaw-aluminum-duck-bill,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/outside-maintenance-box,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/hvac-tool-kit,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/4-way-connector-sets,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/uwg-klg,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/large-storage-bag-skbag,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/hydraulic-pump-assemblies-and-pumps,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-hood-arc-flash-protection-hoods-fh31rb,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/transparent-chin-guard,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-hood-arc-flash-protection-hoods-fh40gy,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-hood-arc-flash-protection-hoods-fh40plt,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/ground-bushings-with-connections,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/protection-hood-afhood10,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/protection-hood-afhood20,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/protection-hood-afhood28eo,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/2-aluminum-c-type-serrated-jaw,https://safety.honeywell.com,200,no,No redirects found
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe/pro-wear-arc-flash-protection-coats-8-cal-cm2-and-12-cal-cm2,https://safety.honeywell.com,301,no,301::https://safety.honeywell.com/en-us/products/by-category/electrical-safety/arc-flash-ppe
https://safety.honeywell.com/en-us/products/by-category/electrical-safety/grounding-equipment/1-25-aluminum-c-clamp-smooth-jaw,https://safety.honeywell.com,200,no,No redirects found
